হলে গিয়ে মানুষ ছবিই তো দেখেন রোগী তো আর দেখেন না।হুদাই।,0
এতে আমাদের বাল হল। বাল কেটে খাল হল।,1
সাংবাদিক যখন বেকার থাকে তখন বুঝতে হবে এই রকম গাজাখুরী নিউজ করে,1
এটা একটা গুরুত্বপূর্ণ সংবাদ। প্রথম আলো না ছাপলে কেউ জানতোই না!,0
এইমাত্র ব্লেড কিনলাম। বাকি কাজ রাত্রে সারব।,0
এই সাংবাদিকের মা আর বাবার ব্লু ফিল্ম দেখতে যাবে পরীমনি,1
"কিছু সাংবাদিক  আছে যারা অসত লোকের,  অসত নিউজ করার জন্য বসে থাকে",0
এসব নিউজ করা তো কুষ্ঠকাঠিন্যের উপসর্গ ৷ পেঁপে খাবেন নিয়মিত ৷ এই সবজিটা অপেক্ষাকৃত সস্তা ৷,1
মুতবেন কি বিরতির আগে না পরে সেটা নিয়ে একটা নিউজ করেন। এরপর টিস্যু কোনটা কোন কালারের সেটা নিয়ে আর একটা। পানি খরচ করবেন না করবেন না সেটা নিয়ে আর একটা। সর্বশেষ এইসব নিউজ করা সাংবাদিকদের ঐ ব্যবহার করা টিস্যুর ঘ্রান শুকতে দিবেন তার আর একটা বড় হেডলাইন নিউজ করবেন।,1
"নোবেল এ শান্তি তে পুরষ্কার পাইছে ফিলিপাইন এর সাংবাদিক,  তেব্র নেন্দা ও ধিক্কার জানায় নোবেল কমিটি কে।। এত সুন্দর সাংবাদিকতা করা সত্ত্বেও আমাদের দেশি সাংবাদিক রা পাই না।।",0
আর হলের সামনে বাদাম বিক্রি করবে এই সাংবাদিক।,0
অত্যন্ত গুরুত্বপূর্ণ সংবাদ!,0
সাংবাদিক সাহেব একটু পাঠকের কমেন্ট গুলা পড়ুন।  তাহলে পরবর্তী নিউজ করতে আপনার সহায়ক হবে।,0
দেশে এত বড় বড় ইস্যু বাদ দিয়ে এক বাল নিয়া ৩ মাস ধরে নিউজ করছে,1
সালার চামচামির একটা সীমা থাকা উচিত।,1
সাংবাদিক ভাইয়েরা আপনারা সকলে আমন্ত্রিত পরিমনির সাথে ছবি দেখার জন্য,0
অতি গুরুত্বপূর্ণ সংবাদ। সাংঘাতিক ভাইকে আগামী বছরের সেরা সাংঘাতিক এর ঘোষনা করা হোক।,0
"পরিমনি কি আজ ওয়াশরুমে গিয়েছিল সাংবাদিক ভাই, সময়মত সব চলছে কিনা ভালভাবে নিউজ করবেন তবেই সাকলাইন এর জায়গা দখল করতে পারবেন।",0
"সাথে এই ছাগল সাংবাদিক  যাবে, মুতু সংরক্ষন করার জন্যে বোতল নিয়ে।",1
প্রথম আলো র উচিৎ ছিলো তিনি কখন হাগতে যায়... তার বিবরণ প্রচার করা।,1
"সাংবাদিক কতটা বিবেক হিন হলে এটাও নিউজ করে,",0
"হুম, আমার সাথে কেক কাটার পরে",0
আমার পরিক্ষা না থাকলে আমিও যেতাম,0
পরিমনি কোথায় বাত কার্য সম্পাদন করবেন সেই নিউজও করেন। ভাল রিচ পাবেন,1
এত্ত গুরুত্বপূর্ণ সংবাদ না পেলে তো মারাই যেতাম!,0
"এখন আমাদের কি করতে হবে,,,, ছাগল সাংবাদিক, ছাগল নিউজ।।।",1
আমারও খুব ইচ্ছে ওরে নিয়া ছবি দেখার!! আমাদের মেঘনা সিনেমা হলের ৩ তালায়আমি আর পরিমনী একসাথে,0
পরী টয়লেটে গেলেও সাংবাদিক পেছনে পেছনে যাবেন। ধন্যবাদ,0
সাংবাদিক ভাই হলের ভিতর টয়লেট আছে কি না চেক করে নিবেন। সাংবাদিকের চোখ ফাঁকি দিয়ে টয়লেটে চলেগেলে একটা গুরুত্বপূর্ণ সংবাদ হাতছাড়া হবে,0
পরিমনি কোন কোম্পানির চেয়ারে বসে সিনেমা দেখবে তা তো এখনো জানালেন না সাংঘাতিক সাহেব...খুব ই অন্যায় হয়েছে আপনার....,0
শিরোনাম : আবারো সাংবাদিকের বউকে একা পেয়ে ভরে দিলো যুবক!! এবার আসছে বিস্তারিত: এক সাংবাদিক এর বউ একা নদীতে পানি আনতে যায় কলস নিয়ে। কোনো ভাবে তিনি পানির নাগাল পাচ্ছিল না। একজন সুহৃদয়বান যুবক মহিলাটির কলস নিয়ে নদীতে নেমে পানি ভরে দিলো। তারপর মহিলাটি পানি ভর্তি কলস নিয়ে বাড়ি গেলেন !,1
ধন্যবাদ রংপুরের প্র থ ম আ লো,0
সাংবাদিককে ধন্যবাদ শতাব্দীর সেরা নিউজটি প্রচার করে জাতিকে উদ্ধার করার জন্য!,0
আমিও কলবাহিনী নিয়ে হোলে যেতে চাই   ডুবুরীদের সাথে ডুব দিয়ে যেতে চাই  হোলের গভীরে   এই হোল এত মনি মুক্তা কিভাবে ছড়াই তা উদঘাটন করা সময়ের দাবী,0
আমায় সেখানে খুঁজবেন না। আমার সাথে পরীমনির আর কোনো সম্পর্ক নাই,0
তাতে মানুষের বাল ছিঁড়া,1
আমি বুঝি। তোদের কষ্টটা আমি বুঝি। কোন নিউজ না থাকলে কি করবি? চাকরি বাচানোর জন্য এইসব হাবিজাবি লিখে পাতাটা ভরিস আর কি...,0
একদিন আগে নিউজ হলে রিপোর্টার শান্তিতে নোবেল পাবার চান্স ছিলো....,0
সোজা করে লিখলেই তো হয় যে পরিমণি আজকে হলে গিয়ে কাপড় খুলবে। সাথে প্রথমালুর চম্পাদক মতিও যাবে এবং ভিডিও ধারণ করবে।,1
আস্তারা বাইঞ্চোদ সাংবাদিক।,1
ছবি দেখার পর কার সাথে একই বিছানাই রাত কাটায় সেটা সকালে নিউজ করিয়েন।,1
কখন পরিমনি বাল ফালাইবে ঐ খবর দেওয়ার দরকার সাংবাদিক সাব এইতার কারণে এখন মানুষ সাংবাদিক দের সম্মান করে না।,1
পাশাপাশি প্রথম আলোর সাংবাদিক কে রাখার জন্য জোর দাবি জানাচ্ছি,0
সাংবাদিক ভাই তুমি জাই ও এক চক্কর হল,0
প্রথম আলোর মত প্রথম সারির পত্রিকায় এধরনের নিউজ জনগন আশা করে না।,0
ভাই এই সাংবাদিক রা পরিরে নিয়া আশায় নিউজ করে যদি পরি একটু ফাকিং করতে দেয়,1
বালের সাংবাদিক। আর কোন নিউজ নাই দেশে।,0
"অনেক প্রয়োজনীয় তথ্য দেওয়ার জন্য, এই সাংবাদিককে একটা নোবেল দেওয়া হোক।",0
যাত্রা শুভ হোক এই কামনা করি।ছবি কেমন হলো এসে জানাবেন।,0
"সাংবাদিক ভাই পরীমনির কখন বাথরুমে যাবে সেটা যদি একটু বলে দিতেন তাহলে তার ভক্তদের জন্য ভালো হতো, তারা বদনা নিয়ে বাহিরে দাঁড়িয়ে থাকতো পরীমনির জন্য",1
", ভাই,  ভাই,   দা,  ভাই,  ভাই,  ভাই,   ভাই, , ভাই আপনারা আজ রাতে কি করবেন?",0
বর্তমান সাংবাদিকের কোন বাল ফালানি কাজ নেই,1
আর তুই একটা অযোগ্য সাংবাদিক।,1
"সাংবাদিকদের আর কোনো কাজ নেই, যতসব ফালতু নিউজ লিখে, সে কখন হাগু করতে যাবে, গোসল করবে এইগুলো এখন লিখে পত্রিকা ভরাও",1
পিতা মাতা সামাজিক দুরত্ব বজায় রাখার পরেও যাদের জন্ম হয় তারাই হচ্ছে এই ধরনের সাংবাদিক।,0
গুরুত্বপূর্ণ এবং বিসিএস এ আসার মত তথ্য দিয়ে জাতি ও দেশের উপকার করায় বিসিএস পরীক্ষার্থীদের পক্ষ থেকে প্রথম আলোকে প্রচুর পচা টমেটো দেওয়া হলো।,0
একটা পরীমনি আছে বলেই আপনাদের মত সাংবাদিকরা নিউজ করার মত কিছু পায়।,0
"প্রথম আলোর আলাদা করে বিনোদন পেজ বা ডেস্ক রাখার আর প্রয়োজন দেখিনা, পুরো প্রথম আলো পত্রিকা আর তার লুতুপুতু সাংবাদিকরাই এখন সারা বাংলার জন্য ব্যাপক বিনোদন",0
প্রথম আলোর সম্পদক মতিউর রহমানের সাথে পরিমনিকে লাগানো হোক কাজে। যাতে প্রথম আলোর বিজ্ঞাপন খরচ কমে যাবে।,1
টিকাটুলি মোড়ের হলে তোরা সবাই চলে আয়,0
বান্দিরবাচ্চা সাংবাদিকরা পারেও।,1
সেই কথা ভেবে রাত্রে সাংবাদিক ভাইয়ের পাজামা নষ্ট হচ্ছে ১ সপ্তাহ ধরে.....,1
একবিংশ শতাব্দীর শ্রেষ্ঠ সংবাদ,0
খুব উপকার হলো,0
সাংবাদিক ভাইকে সাথে নেয়ার জন্য জোর দাবি জানাচ্ছি আর তার সাথে কিছু বাঁশ দেয়ার জন্য বলা গেলো।,0
"তা কোন রঙের জামা,কোন ব্রান্ডের জুতা পড়ে যাবে সেটাও বইলেন- যত্তসব অসভ্য সাংবাদিক, নিউজ করার জিনিস পায়না",0
আপনারাও যান,0
ধন্যবাদ এত সুন্দর নিউজটা করার জন্য!!!,0
"প্রিয় সাংবাদিক ভাই- ★কাজ না থাকলে বাল ছিড়েন তাতে নিজের আগাছা পরিস্কার হবে।। ★নিউজ না পেলে গাঞ্জা গাছ লাগান, বৃক্ষরোপনের সাথে পিনিকও হবে।। ★কিছু করার না থাকলে পু *কির ভিতর আঙ্গুল দিয়া বসে থাকেন,তাতে বাথরুম ক্লিয়ার হবে।। ★একদম কোন কিছু করার মত না পেলে পাবলিক বাসে ফেরি করে কনডম বিক্রি করুন,তাতে দেশে আপনার মত ফাউলমার্কা সাংবাদিকের জম্মরোধ হবে!!",1
শান্তিতে নোবেল পায় সাংবাদিক আর আমাদের দেশের ও সাংবাদিক,0
তো কোন হল? আর রাত কয়টায়? এগুলা না জানালে আমরা যাবো কেমনে??,0
"সাংবাদিক কবে,  মানুষ হবে",0
প্রথম আলোর সাংবাদিক চাঁদনী রাতে বদনা হাতে অপেক্ষা করবে।,1
তাতে মানুষের ভাল ছেঁড়া গেল,1
"অফিসের, এএয়ারপোর্টের, ঢাকা ও জেলা শহরের ফুটওভার ব্রিজ গুলো নিয়ে রিপোর্ট করলে জনগণের  উপকার হতো। কি........ল নিউজ করে।",0
তাতে আমার বাল ছেড়া গেলো।।,1
তার পাশের সিটে প্রথম আলোর সাংবাদিক বসবে,0
সাথে থাকবেন সাংবাদিক ভাই ।,0
আর টিকিট কেনে দিয়েছেন সাম্বাদিক,0
মানে নিউজের কতটা ক্রাইসিস হলে এ ধরনের নিউজ করে!! ছাগল মার্কা সাংবাদিক।।,0
আহারে মদমনি কি মহত কাজটাই না করবেন!!! আচ্ছা সাংবাদিক ভাই উনি পায়খানা কোন সময় করেন?,0
বিনোদন সাংবাদিকদের কি লজ্জা শরম নাই। পাবলিক এত  গালাগাল করে চামড়া ব্যবসায়ীদের নিয়ে নিউজ না করতে তারপরেও করে।,1
বাকি রাত কী করবে সেটাও বলে দিতেন!,0
"এইসব পোস্ট হলো সাংবাদিকদের খাবার,, পরীর দায়িত্ব পালন করছে আমাদের দেশের মিডিয়া সাংবাদিক   বাকিটাও পালনে বাকি রেখে লাভ কি",0
"আইচ্ছা আফনেরা ও থাইক্যেন, আবালচুদা সাংবাদিক",1
খুবই উপকার হইলো!,0
"হেতের ছবি দেখতে দেখতে পাবলিক দিশেহারা, হেতে আবার কার ছবি দেইখবো",0
এই খবরটা দিয়ে জাতীর অনেক উপকার করলেনজাতী সারাজীবন  নিকট কৃতজ্ঞ থাকবে এ বছরের শান্তিতে  পুরষ্কার পাওয়ার যোগ্য একটা নিউজ।,0
আর সেই হলের পরিচালক পোস্ট দাতা সাংবাদিক ভাই,0
আহারে প্রথম আলো,0
সাংবাদিক গুলো আর এইজন্মে মানুষ হবে না!,1
প্রথম আলোর সাংবাদিক থাকবে পাশে,0
পরীমনি আজ রাতে হলে কি প্রথম আলো সাংবাদিক এর সাথে পুটকিমারা দিবে সাথে পুটকির ভাড়া ও নিবে,1
এত্ত গুরুত্বপূর্ণ নিউজ দিয়ে আমাদের সাহায্য করার জন্য ধন্যবাদ সাংবাদিক সাহেব।আমি আমার চৌদ্দগোষ্ঠী নিয়ে তার সাথে ছবি দেখতে যাবো,0
আজ রাতে টয়লেটে গিয়ে আমি হাগু করবো ...!!!!,1
বুঝছি এই সাংবাদিক কাজ পাচ্ছে না।,0
না মানে কিছুদিন আগে একটা নিউজ দেখলাম সাংবাদিক পেটালো তালেবান!,0
সাংবাদিক ভাই তুই যতই পক্ষ নেস লাভ নেই তোরে দিবো না,0
নিত্য প্রয়োজনীয় পণ্যের উর্ধমুখী দামে সাধারণ মানুষের যেখানে নাভিশ্বাস উঠে গেছে। বাজারের উত্তাপে জনজীবন নাকাল অবস্থা। এদের এখনো পরীমনির উত্তাপই শরীর থেকে যাচ্ছে না।,1
হাগতে গিয়ে মুতে দিয়েছে পরিমণি.... সূত্রঃ প্রথম অালো।,1
তাহলে কাল বা” ছিড়া যাবে,1
আর সাংবাদিক সেখানে পপকর্ন বিক্রি করবে,0
আজ রাতে মতিউর রহমানকে পরি মনি প্রথম দেখবে,0
তোমরা আর কোন খবর পাওনা। একটা খানকির   খবর জনগণ দেখতে ও চায় না শুনতে ও চায়না  বুঝলে।,1
সব পত্রিকা বয়কট করা উচিৎ।এরা যেরকম ছাগল  মার্কা নিউজ করা শুরু করেছে।,1
এই সংবাদ ছাপার জন্য সাংবাদিককে ওড়নার নিয়ে যাবে এই ওয়াদা করা হয়েছে।,0
সাংবাদিক সাহেব আপনি নিশ্চিই তার সাথে থাকবেন নয়তো এই ধরনের ফালতু নিউজ করতেন না।,1
জনি সিং কে হলে পাঠানোর জন্য সাংবাদিক ভাইয়ের কাছে জোর দাবি জানাচ্ছি।,0
অত্যন্ত গুরুত্বপূর্ণ নিউজ ধন্যবাদ প্রথম আলুকে,0
"পরীমনি আজ রাতে কখন হাগু করবে খোঁজ নিয়ে নিউজ কইরেন৷ ফাল্তু সাংবাদিক, ফাল্তু নিউজ। খেয়ে কাজ না থাকলে যা হয় আর কি !!!",1
"বালের সাংবাদিক,, গাঁজাখোর",1
আজ রাতে বিছানায় মুতু করবে পরিমনি,1
সদ্য শান্তিতে নোবেল পেলো দুইজন সম্মানীত সাংবাদিক তাদের ক্ষুরধার লেখনির জন্য  আর এইখানের সাংঘাতিক গুলো বেঁচে আছে যৌনতা আর পদলেহনের জন্য,1
"সে কখন হাগু দেবে হাগুর কালার কি কতক্ষন হাগু করল, হাগু দিয়া পানি ঠিক মত ব্যাবহার করল কিনা তাও নিউজ করার জন্য সবিনয়ে এই সাংঘাতিক সাহেব কে অনুরুধ করতেছি,,,",1
আশা করি আমার সাথে দেখা হবে,0
"ভাই, চন্দ্রা আছি আজ রাতে যদি দেখার ব্যবস্থা করে দিতেন। এক টিকেটে দুই ছবি না। আই মিন হলে গিয়ে ছবি দেখা আরকি।",0
সদ্য শান্তিতে নোবেল পেলো দুইজন সম্মানীত সাংবাদিক তাদের ক্ষুরধার লেখনির জন্য  আর এইখানের সাংঘাতিক গুলো বেঁচে আছে যৌনতা আর পদলেহনের জন্য,1
"2021 এর সবচেয়ে গুরুত্বপূর্ণ সংবাদ ।  পরী মনির হাগা, মুতা ও মাসিক এর সকল খবর পেতে চাইলে Prothom Alor সাথে থাকুন।",1
পৃথিবীতে ৩ টা জিনিস খুব কঠিন। ১.পিপড়ার ঠোঁটে লিপ্সটিক দেয়া। ২.হাতির পায়ে জুতা পড়ানো  ৩.সাংবাদিকদের গালি দিয়ে মানুষ বানানো...,1
আমিও বাসায় গিয়ে মোবাইলে মুভিদ দেখব  ঐসব ছবি টবি দেখার সময় হয়ে ওঠে না,0
সাম্বা ইয়েমানে সাম্বাদিক কে নোবেল দেয়া হউক,0
কয়ডার সময় পরীমনি পাদ দিবো তার নিউজ টা ও করিস ভাই ওওওওও গান্জা গান্জা,1
পরীর জন্য ভালোবাসা,0
"সময়ের সবচেয়ে গুরুত্বপূর্ণ খবর। যেটি প্রকাশ না করলে বাংলাদেশ এর অনেক ক্ষতি হয়ে যাওয়ার আশংকা ছিল,,,,",0
খবর চাপার মত কোনো কিছু না থাকলে।। বাংলাদেশের পর্যটন কেন্দ্রের ছবি তুলে দিন।। এতে পর্যটন কেন্দ্রের লাভ হবে।।,0
অত্যন্ত গুরুত্বপূর্ণ সংবাদ!,0
আমায় সাথে করি নিয়ে যেও পরী,0
"আমরা ওতো বেকার বসে রইছি, হলের লোকেশন টা দিলে আমরাও যাইতাম আরি আপার সাথে ছবি দেখতে",0
কমেন্ট গুলো পড়ার উদাত্ত আহ্বান জানাচ্ছি প্রথম আলোর উচ্চপদস্থ কর্মকর্তাদের। যতসব মানসিক ভারসাম্যহীনদের মত নিউজ।মানসিক ভারসাম্যহীনরাও আপনাদের মত ভারসাম্যহীন না,1
কিছু জুসের বোতল আর শাঁক পাতা সাথে দেখে তাকে আবার যেন ফাঁসিয়ে না দেওয়া হয়। আবার কেউ যেন জোর করে না খাওয়ায়।,0
সাথে   কে আমন্ত্রণ দেওয়ার জোর দাবী জানাচ্ছি। পরিম্নি আফা জেলে থাকা অবস্থায় বেচারা সার্বক্ষণিক তার খোজ খবর রেখেছে ও ফেইসবুকে আমাদের জানিয়েছে,0
"দুই দিন পর লিখবে 'আজ রাতে হাগতে যাচ্ছে পরি মনি '। মানে সাংবাদিক আর সংবাদ মাধ্যমগুলো কতটা আবাল হতে পারে, কতটা বেহায়া হতে পারে। এ যেন বেহায়াপনার প্রতিযোগিতা!",1
বাইঞ্চতরা ইদানিং সাংঘাতিক নিউজ করে।,1
"তার তো হল খোলে রাতে, আর সেই সব হলের গেট ও খোলে রাতে, আর তার হলের একটাই শো চলে, নাম তার  নাইট শো,নিরিবিলি শুধু একটাই আওয়াজ উ আ",0
ঠিক ই আছে রাতের রানী বলে কথা।,1
আর ঐ খানেে বসে কয়টা বায়ু ত্যাগ করবে  তা সাংবাদিক  খবর  নিবে।,1
কখন টয়লেটে ঢুকে সেটাও যেন নিউজ করা হয় ‌!!,0
সাংবাদিক দের আর কোন কাজ নাই,0
তুই ও সাথে যা তোরতো এসব লেখা ছাড়া কাছ নাই।আকাইম্মা সাংবাদিক।,1
কয়টার সময় টয়লেটে যাবে এইটার খবর নাই।,0
অতি গুরুত্বপূর্ণ একটি নিউজ।জাতি অপেক্ষায় ছিলো একটি খুশির খবরের জন্য।ধন্যবাদ হাম্বাদিক ভাই।,0
অতীব জনগুরুত্বপূর্ণ নিউজ। জাতি অনেক উপকৃত হল।,0
প্রথম আলো দেশের একটা শীর্ষস্থানীয় পত্রিকা। সেখানে এইসব আচুদা সংবাদ রিপোর্ট করে কোন গাঁজাখোর সাংবাদিক!,1
এটা কোনো নিউজ হলো!? সাংঘাতিকরা সরি সাংবাদিকরা পারেনও বটে,0
"সাংবাদিক হওয়া এত সহজ না, সাংবাদিক হতে হলে পাড়ার মোড়ের টং দোকানে যেতে হয়, সেখান থেকে একটা সিগারেটের কিনতে হয়, তারপর সিগারেটের ভেতরের জিনিস গুলো বের করতে হয়, তারপর কিছু প্রাকৃতিক মেয়াদ উত্তীর্ণ লতাপাতা  হাতের তালুতে নিয়ে ভালো করে মাজন করে উক্ত সিগারেটের ভেতরে ভরতে হয় , তারপর সুখটান দিয়ে দিয়ে মনে যা আসে তাই লিখে সাংবাদিক হতে হয়, এত সহজ না।",1
সাংবাদিক এর হুল এর  মধ্যে গিয়ে চবি দেখবে পরীমনি।,0
আর কোনো খবর নেই দেশে,0
কি মারাত্মক একটা নিউজ....... এই নিউজ দেখে কি মনেহয়না বাংলাদেশের সাঙ্ঘাতিক গুলো নোবেল পাওয়ার যোগ্য।,0
কলকাতার সাংবাদিক আর বাংলাদেশের সাংবাদিকদের মাণ একই! এর কোনোদিনও আন্তর্জাতিক মাণ ছুঁতে পারবে না!,0
তাতে মানুষের বালটা ছেড়া গেছে।  এই সব ফালতু নিউজ করা বন্ধ করেন,1
"কোনদিন জানি এটা পাবলিসিটি হয় যে , পরীমনির আজকে হা,,,,,,গু  হয় নাই  অবশ্য এসব সাংবাদিকদের কাছ থেকে এটাও আশা করা যায়",0
এই পরিমনির সার্বক্ষণিক খবরা খবর রাখার জন্য এই প্রথম আলোর সাংবাদিককে নোবেল দেওয়া উচিত,0
যাক আগামিকালকে লিখার জন্য আপনার কিছুটা উপকার হলো.. ভাবছি সাংবাদিক তৈরির ইস্কুল দিব একটা...,0
তুমি যে সংবাদ প্রচার করছ। তোমাকে পুরস্কার দেওয়া উচিত। পারলে ভালো  কিছু প্রচার করো।এরকম সংবাদ প্রচার করে গালি খাওয়ার কি দরকার।,0
প্রথম আলো নোবেল পাওয়ার যোগ্য,0
গালি তো কম হয়নি কমেন্ট পড়েন সাংবাদিক ভাই। কতটা নিকৃষ্ট আপনি জানতে চাওয়া আমার নিষ্পাপ মন।,0
প্রথম আলোর এই বাল মার্কা পোস্ট পড়ার জন্য অধীর আগ্রহে বসে থাকা আমি এক অধম।।। তা পরিমনি হাগতে কিংবা মুততে যাবে কখন তাও একটু জানিয়ে দিস তোরা আবাল সাংবাদিক রা।,1
সাথে যেই যেই সাংবাদিক নিউজ করছেন তাদের কে অবশ্যই নিয়ে যাইয়েন,0
প্রথম আলো পত্রিকা এত নিম্ন মানের??,0
ধন্যবাদ অনেক উপকার করলেন।  এই ঋন কোনো দিন শোধ করার মত না,0
কষ্ট করে হলে যাওয়ার কি দরকার বাসায় আসো দুইজন এক সাথে দেখবো,0
দেশের জন্য খুব গুরুত্বপূর্ণ একটি খবর।,0
প্রথম আলোর সাংবাদিক আর পরি মনির link পেতে ইনবক্সে করুন,1
"আজ রাতে পরিমনি কয়বার টয়লেটে যাবে, এই খবর টা  দিলে ভালো হতো",0
"চাটুকারিতা আর কতো করবি, দেশের রেন্ডিরা কোথায় গোসল করবে তার নিউজ দিস,",1
গুরুত্বপূর্ণ নিউজ।,0
এই মারাত্মক সংবাদ প্রচারের জন্য সাংবাদিককে দুইটা ঝাড়ুর বারি উপহার দেয়া হল।,1
খুব উপকার হইলো দর্শকদের। ধন্যবাদ প্রথম আলো।,0
"এবং সাথে কেক ও কাটবেন,ভিডিও দেখতে সাথেই থাকুন।",0
নিজের মাজায় দড়ি বেধে পরীকে বাসায় পৌঁছে দিও সাংবাদিক।,0
কোন হলে জাবে দয়া  বইলেন সাংবাদিক ভাই  আমি ও জামু,0
এই সাংবাদিক দিয়ে ঘাস কাটালে বেতন উসূল হবে বোধয়।,1
"ছোট্ট বেলায় অনেক কষ্ট করে মাতৃভাষায় সব ধরনের গালি শিখেছিলাম। কিন্তু চর্চার অভাবে অধিকাংশ গালিই ভুলে যেতে বসেছি,  কিন্তু মাঝে মাঝে এমন পোষ্ট দেখলে মন চায়  গালিগুলো পুনরায় চর্চা করি কিন্তু দুঃখজনক হলেও সত্যি যে,  ফ্রেন্ডলিস্টের পরিচিত আত্মীয়-স্বজন, বন্ধু বান্ধব সবাই দেখে ফেলার ভয়ে দিতে পারি না!",1
"আমাগো হলে চলে আসো ডিগ্রি হলের (সি) ব্লক ৪২১ নং রুম সরকারি বি.এম কলেজ,বরিশাল",0
তাতে আমার বাল ছেড়া গেল!,1
"রাষ্ট্রীয় ছুটি ঘোষণা করা হউক, কাল সারাদিন।",0
বিশাল এক ব্রেকিং নিউজ দিলেন তো।,0
"কোন হলে যাবে, কি গাড়িতে যাবে, সাথে কে কে যাবে,বোরকা পরা থাকবে কি না আরো কতকিছু জানতে মন চায়, সাংবাদিক ভাইয়েরা একটু সাহায্য করেন দয়া করে......",0
এক গুরুত্বপূর্ণ রাতের অপেক্ষায় রইলাম।,0
যেনে খুব উপকারিত হলাম,0
আপু কোন হলে? শুধু নামটা বলেন,0
"অাহারে, প্রথম অালো",1
মানুষ হও সংবাদিক নয়।,0
এর পক্ষ থেকে শুভকামনা।,0
পরীমনি কে নিয়ে এত নিউজ করল  কিন্তু নোবেল পেল না।এ দেশের সাংবাদিকদের মিনিমাম লজ্জাবোধ থাকলে এসব নিজউ করতো না।,1
"আমরা গভির ভাবে শোকাহত,,",0
সাংবাদিক  সাহেব  পরিমনি ওনার  ঐ টা কবে পরিশকার করবে এবং  কি দিয়ে  করবে এই সংবাদ টা আপনি প্রকাশ  করিয়েন।,0
শুনলাম সাংবাদিকদের সাথে নাকি কাজ হবে ।,0
আজ রাতে পরী মনি কোথায় হাগু করবেন,1
এরকম বিশ্বমানের একটা নিউজ প্রকাশ করায় আপনাকে অনেক ধন্যবাদ বাইনছোত,1
এবার সাবধানে যাবেন যাতে কেউ জোর করে মদের বোতল মুখে না ঢুকায়!,1
তাতে আমার বাল চেড়া গেছে,1
খুবই গুরুত্বপূর্ণ খবর।,0
উইকেন্ড না হলে আমিও যেতাম!,0
"এরপরে ""হতিতা খনি' কখন হাগু করলো তারও একটা নিউজ করবেন আশা রাখছি। হায়রে  সাংঘাতিক!",1
মনে হচ্ছে সাংবাদিক গুলারা ভাড়ায় খাটাচ্ছে।,0
এটি একটি বালময় নিউজ,1
প্রথম আলোর কোন কোন সাংবাদিক সঙ্গে যাবেন সেটাও লিখে দিতে পারতেন।,0
"তাতে আমার বাল চেড়া গে,,,,,,,,,না",1
আফসোস একটা নিউজপেপারের টয়লেট পেপার হয়ে যাওয়া দেখে।,0
বন্ধু তার সুরক্ষার জন্য তুমি সাথে যেও,0
এসব খবর পাছা দিয়ে ঢুকিয়ে দিব,1
"আজ রাতে পরিমনি কয়বার টয়লেটে যাবে, এই খবর টা  দিলে ভালো হতো",0
আমার ও অনেক ইচ্ছা হলে গিয়ে ছবি দেখা,0
প্রথম আলোর ২/৪ জন সাংবাদিক সাথে নিয়ে ঢুকবে না??,0
এখন কেউ আর ঘুমাইতা না,0
"ওলো বাড়া, এটা একটা বোকা চোদা সাংবাদিক।",1
ন্নতায় হাগু করবে,0
সাংবাদিক সাহেব পরিমণির পিরিয়ড জনিত সমস্যার কি অগ্রগতি সেটা নিয়ে একটা নিউজ করেন।আগে তো নিউজ করছিলেন পিরিয়ড জনিত সমস্যার কারণে জ্বরে আক্রান্ত পরিমণি।,1
সাথে কে থাকবে?,0
"কাজী সুমন ভাই আর তার বন্ধুরা সহ যেতে পারে,,,তাই এইবার আমি ওফ থাকলাম,,,, ।",0
পরিমনি দিনে কত বার পায়খানা করে তার নিউজ টা করবেন এবার,0
এক কাজ করতে পারেন। আপনিও হলে গিয়ে বাঁদাম বেঁচতে পারেন,0
দেশে এতো এতো সমস্যার নিউজ থাকতে শুধু পরীমনি নিয়ে পড়ে আছে প্রথম আলো,0
কমেন্ট পড়ে অনেক ধরনের নতুন গালি শিখতে পারবো ধন্যবাদ সাংবাদিককে এইরকম পোস্ট করার জন্য,1
আহারে প্রথমালো আগামীতে নোপেল দিব্ব।।,0
পরীমণিরে নিয়া এতো গবেষণা আর অনুসন্ধান করেও তোরা নোবেল পাইলি না,0
অন লাইন পত্রিকার শিরোনাম পড়লে মনে হয়  বাংলদেশে যত গান্জা আছে তা খেয়ে তারা শিরোনাম তৈরি করে,1
এ নিউজের জন্য সাংগাতিক ভাই কে নোভেল দেওয়া হোক,0
অনেক উপকার হইলো  এতো গুরুত্বপূর্ণ  নিউজ দেখার পরে।,0
"প্রথম আলো পরিমনীর এতো চাটুকারিটা করে এর কি কোন বিশেষ কারণ আছে, যদি না থাকে তাহলে পরিমনীকে যেমন চোখে মানুষ দেখে তেমন চোখেই প্রথম আলোকে দেখবে",0
বেলুন বিস্ফোরণের জন্ম হয়েছে এই সাংবাদিকের।,0
কালা বন্দুক গরম করবে অনেকে।।,0
আপনিও নিশ্চয়ই যাবেন হলে বসে পরিমনি বাদাম না পপকর্ন খেলেন তা দেখার জন্য।,0
সাথে সাংবাদিকের চৌদ্দগোষ্ঠীও যাবে।,0
"""প্রথম আলো"" নাম পরিবর্তন করে এখন ""শেষ আলো"" দেন। এতো পাকনামি করা আর ভালো লাগেনা",0
